1.750E+00	1.703E+02	1.221E-01	1.705E+02	6.160E-03	6.134E-03	0.9958	
2.000E+00	1.545E+02	1.081E-01	1.546E+02	7.702E-03	7.672E-03	0.9962	
2.250E+00	1.417E+02	9.699E-02	1.418E+02	9.392E-03	9.359E-03	0.9965	
2.500E+00	1.310E+02	8.804E-02	1.311E+02	1.123E-02	1.119E-02	0.9968	
2.750E+00	1.220E+02	8.065E-02	1.221E+02	1.320E-02	1.316E-02	0.9970	
3.000E+00	1.143E+02	7.443E-02	1.143E+02	1.532E-02	1.528E-02	0.9971	
3.500E+00	1.016E+02	6.455E-02	1.017E+02	1.997E-02	1.991E-02	0.9974	
4.000E+00	9.173E+01	5.704E-02	9.179E+01	2.515E-02	2.509E-02	0.9975	
4.500E+00	8.374E+01	5.113E-02	8.379E+01	3.086E-02	3.079E-02	0.9977	
5.000E+00	7.714E+01	4.636E-02	7.719E+01	3.708E-02	3.700E-02	0.9978	
5.500E+00	7.160E+01	4.243E-02	7.164E+01	4.381E-02	4.372E-02	0.9978	
6.000E+00	6.686E+01	3.912E-02	6.690E+01	5.104E-02	5.093E-02	0.9979	
6.500E+00	6.276E+01	3.630E-02	6.280E+01	5.876E-02	5.864E-02	0.9980	
7.000E+00	5.918E+01	3.387E-02	5.921E+01	6.696E-02	6.683E-02	0.9980	
7.500E+00	5.602E+01	3.176E-02	5.605E+01	7.564E-02	7.550E-02	0.9981	
8.000E+00	5.321E+01	2.989E-02	5.324E+01	8.480E-02	8.464E-02	0.9981	
8.500E+00	5.070E+01	2.824E-02	5.073E+01	9.442E-02	9.425E-02	0.9981	
9.000E+00	4.843E+01	2.677E-02	4.845E+01	1.045E-01	1.043E-01	0.9982	
9.500E+00	4.637E+01	2.545E-02	4.640E+01	1.151E-01	1.149E-01	0.9982	
1.000E+01	4.450E+01	2.425E-02	4.452E+01	1.261E-01	1.258E-01	0.9982	
1.250E+01	3.717E+01	1.966E-02	3.719E+01	1.878E-01	1.875E-01	0.9983	
1.500E+01	3.206E+01	1.656E-02	3.208E+01	2.604E-01	2.600E-01	0.9984	
1.750E+01	2.829E+01	1.431E-02	2.831E+01	3.435E-01	3.430E-01	0.9984	
2.000E+01	2.538E+01	1.262E-02	2.539E+01	4.369E-01	4.363E-01	0.9985	
2.500E+01	2.117E+01	1.022E-02	2.118E+01	6.535E-01	6.526E-01	0.9985	
2.750E+01	1.960E+01	9.334E-03	1.961E+01	7.763E-01	7.752E-01	0.9985	
3.000E+01	1.826E+01	8.595E-03	1.827E+01	9.085E-01	9.072E-01	0.9986	
3.500E+01	1.612E+01	7.426E-03	1.613E+01	1.200E+00	1.199E+00	0.9986	
4.000E+01	1.448E+01	6.542E-03	1.449E+01	1.528E+00	1.526E+00	0.9986	
4.500E+01	1.318E+01	5.850E-03	1.318E+01	1.890E+00	1.888E+00	0.9987	
5.000E+01	1.212E+01	5.293E-03	1.212E+01	2.286E+00	2.283E+00	0.9987	
5.500E+01	1.123E+01	4.834E-03	1.124E+01	2.715E+00	2.712E+00	0.9987	
6.000E+01	1.049E+01	4.451E-03	1.050E+01	3.176E+00	3.172E+00	0.9987	
6.500E+01	9.854E+00	4.124E-03	9.858E+00	3.668E+00	3.663E+00	0.9987	
7.000E+01	9.302E+00	3.844E-03	9.306E+00	4.190E+00	4.185E+00	0.9987	
7.500E+01	8.819E+00	3.599E-03	8.823E+00	4.742E+00	4.736E+00	0.9988	
8.000E+01	8.393E+00	3.385E-03	8.397E+00	5.323E+00	5.317E+00	0.9988	
8.500E+01	8.014E+00	3.195E-03	8.018E+00	5.933E+00	5.926E+00	0.9988	
9.000E+01	7.675E+00	3.026E-03	7.678E+00	6.570E+00	6.562E+00	0.9988	
9.500E+01	7.369E+00	2.874E-03	7.372E+00	7.235E+00	7.226E+00	0.9988	
1.000E+02	7.093E+00	2.737E-03	7.095E+00	7.927E+00	7.917E+00	0.9988	
1.250E+02	6.025E+00	2.213E-03	6.027E+00	1.177E+01	1.175E+01	0.9988	
1.500E+02	5.298E+00	1.861E-03	5.300E+00	1.620E+01	1.619E+01	0.9989	
1.750E+02	4.770E+00	1.607E-03	4.772E+00	2.119E+01	2.116E+01	0.9989	
2.000E+02	4.371E+00	1.415E-03	4.372E+00	2.667E+01	2.664E+01	0.9989	
2.250E+02	4.057E+00	1.265E-03	4.058E+00	3.261E+01	3.258E+01	0.9990	
2.500E+02	3.805E+00	1.144E-03	3.806E+00	3.898E+01	3.894E+01	0.9990	
2.750E+02	3.598E+00	1.045E-03	3.599E+00	4.574E+01	4.569E+01	0.9990	
3.000E+02	3.425E+00	9.618E-04	3.426E+00	5.286E+01	5.281E+01	0.9990	
3.500E+02	3.153E+00	8.306E-04	3.154E+00	6.810E+01	6.804E+01	0.9991	
4.000E+02	2.950E+00	7.316E-04	2.951E+00	8.451E+01	8.443E+01	0.9991	
4.500E+02	2.793E+00	6.541E-04	2.794E+00	1.019E+02	1.019E+02	0.9991	
5.000E+02	2.669E+00	5.918E-04	2.670E+00	1.203E+02	1.202E+02	0.9991	
5.500E+02	2.569E+00	5.406E-04	2.569E+00	1.394E+02	1.393E+02	0.9992	
