1.750E+00	1.321E+02	8.937E-02	1.321E+02	8.262E-03	8.181E-03	0.9902	
2.000E+00	1.204E+02	7.937E-02	1.205E+02	1.025E-02	1.016E-02	0.9913	
2.250E+00	1.109E+02	7.146E-02	1.110E+02	1.241E-02	1.231E-02	0.9921	
2.500E+00	1.030E+02	6.503E-02	1.030E+02	1.475E-02	1.464E-02	0.9927	
2.750E+00	9.620E+01	5.971E-02	9.626E+01	1.726E-02	1.714E-02	0.9932	
3.000E+00	9.037E+01	5.522E-02	9.042E+01	1.994E-02	1.982E-02	0.9936	
3.500E+00	8.079E+01	4.806E-02	8.084E+01	2.580E-02	2.565E-02	0.9942	
4.000E+00	7.324E+01	4.260E-02	7.329E+01	3.231E-02	3.214E-02	0.9947	
4.500E+00	6.712E+01	3.829E-02	6.716E+01	3.944E-02	3.925E-02	0.9950	
5.000E+00	6.204E+01	3.479E-02	6.208E+01	4.719E-02	4.697E-02	0.9953	
5.500E+00	5.775E+01	3.190E-02	5.778E+01	5.555E-02	5.530E-02	0.9955	
6.000E+00	5.407E+01	2.947E-02	5.410E+01	6.450E-02	6.422E-02	0.9957	
6.500E+00	5.088E+01	2.739E-02	5.091E+01	7.403E-02	7.372E-02	0.9958	
7.000E+00	4.808E+01	2.559E-02	4.810E+01	8.414E-02	8.379E-02	0.9959	
7.500E+00	4.560E+01	2.402E-02	4.562E+01	9.482E-02	9.444E-02	0.9960	
8.000E+00	4.339E+01	2.264E-02	4.341E+01	1.061E-01	1.056E-01	0.9961	
8.500E+00	4.140E+01	2.141E-02	4.142E+01	1.179E-01	1.174E-01	0.9962	
9.000E+00	3.961E+01	2.031E-02	3.963E+01	1.302E-01	1.297E-01	0.9963	
9.500E+00	3.798E+01	1.933E-02	3.800E+01	1.431E-01	1.426E-01	0.9963	
1.000E+01	3.649E+01	1.843E-02	3.651E+01	1.565E-01	1.559E-01	0.9964	
1.250E+01	3.064E+01	1.500E-02	3.066E+01	2.316E-01	2.308E-01	0.9966	
1.500E+01	2.654E+01	1.266E-02	2.656E+01	3.194E-01	3.184E-01	0.9968	
1.750E+01	2.350E+01	1.097E-02	2.351E+01	4.197E-01	4.184E-01	0.9969	
2.000E+01	2.113E+01	9.684E-03	2.114E+01	5.320E-01	5.304E-01	0.9970	
2.500E+01	1.770E+01	7.860E-03	1.771E+01	7.916E-01	7.893E-01	0.9971	
2.750E+01	1.641E+01	7.188E-03	1.642E+01	9.384E-01	9.357E-01	0.9972	
3.000E+01	1.531E+01	6.624E-03	1.532E+01	1.096E+00	1.093E+00	0.9972	
3.500E+01	1.355E+01	5.731E-03	1.356E+01	1.444E+00	1.440E+00	0.9973	
4.000E+01	1.219E+01	5.054E-03	1.220E+01	1.833E+00	1.828E+00	0.9974	
4.500E+01	1.111E+01	4.523E-03	1.112E+01	2.263E+00	2.257E+00	0.9974	
5.000E+01	1.023E+01	4.095E-03	1.024E+01	2.732E+00	2.725E+00	0.9975	
5.500E+01	9.502E+00	3.743E-03	9.505E+00	3.240E+00	3.231E+00	0.9975	
6.000E+01	8.882E+00	3.447E-03	8.885E+00	3.784E+00	3.775E+00	0.9975	
6.500E+01	8.351E+00	3.196E-03	8.354E+00	4.365E+00	4.354E+00	0.9976	
7.000E+01	7.890E+00	2.980E-03	7.893E+00	4.981E+00	4.969E+00	0.9976	
7.500E+01	7.486E+00	2.791E-03	7.489E+00	5.631E+00	5.618E+00	0.9976	
8.000E+01	7.130E+00	2.626E-03	7.132E+00	6.316E+00	6.301E+00	0.9976	
