1.750E+00	1.840E+02	1.352E-01	1.841E+02	5.664E-03	5.644E-03	0.9963	
2.000E+00	1.667E+02	1.196E-01	1.668E+02	7.093E-03	7.069E-03	0.9967	
2.250E+00	1.526E+02	1.073E-01	1.527E+02	8.661E-03	8.635E-03	0.9970	
2.500E+00	1.410E+02	9.735E-02	1.411E+02	1.037E-02	1.034E-02	0.9972	
2.750E+00	1.312E+02	8.914E-02	1.313E+02	1.220E-02	1.217E-02	0.9973	
3.000E+00	1.228E+02	8.224E-02	1.228E+02	1.417E-02	1.414E-02	0.9975	
3.500E+00	1.090E+02	7.128E-02	1.091E+02	1.850E-02	1.846E-02	0.9977	
4.000E+00	9.829E+01	6.296E-02	9.835E+01	2.334E-02	2.329E-02	0.9978	
4.500E+00	8.964E+01	5.642E-02	8.970E+01	2.867E-02	2.861E-02	0.9979	
5.000E+00	8.251E+01	5.114E-02	8.257E+01	3.448E-02	3.441E-02	0.9980	
5.500E+00	7.653E+01	4.678E-02	7.657E+01	4.078E-02	4.070E-02	0.9981	
6.000E+00	7.142E+01	4.313E-02	7.146E+01	4.754E-02	4.745E-02	0.9982	
6.500E+00	6.701E+01	4.001E-02	6.705E+01	5.477E-02	5.467E-02	0.9982	
7.000E+00	6.315E+01	3.733E-02	6.319E+01	6.245E-02	6.234E-02	0.9983	
7.500E+00	5.975E+01	3.499E-02	5.979E+01	7.059E-02	7.047E-02	0.9983	
8.000E+00	5.673E+01	3.293E-02	5.677E+01	7.918E-02	7.904E-02	0.9983	
8.500E+00	5.404E+01	3.111E-02	5.407E+01	8.820E-02	8.806E-02	0.9983	
9.000E+00	5.160E+01	2.948E-02	5.163E+01	9.767E-02	9.751E-02	0.9984	
9.500E+00	4.940E+01	2.802E-02	4.942E+01	1.076E-01	1.074E-01	0.9984	
1.000E+01	4.739E+01	2.670E-02	4.741E+01	1.179E-01	1.177E-01	0.9984	
1.250E+01	3.954E+01	2.164E-02	3.956E+01	1.759E-01	1.756E-01	0.9985	
1.500E+01	3.408E+01	1.822E-02	3.409E+01	2.442E-01	2.438E-01	0.9986	
1.750E+01	3.005E+01	1.575E-02	3.006E+01	3.224E-01	3.220E-01	0.9986	
2.000E+01	2.694E+01	1.388E-02	2.696E+01	4.104E-01	4.099E-01	0.9986	
2.500E+01	2.245E+01	1.123E-02	2.247E+01	6.146E-01	6.138E-01	0.9987	
2.750E+01	2.078E+01	1.026E-02	2.079E+01	7.304E-01	7.294E-01	0.9987	
3.000E+01	1.935E+01	9.451E-03	1.936E+01	8.551E-01	8.540E-01	0.9987	
3.500E+01	1.708E+01	8.164E-03	1.709E+01	1.131E+00	1.129E+00	0.9987	
4.000E+01	1.533E+01	7.192E-03	1.534E+01	1.440E+00	1.438E+00	0.9988	
4.500E+01	1.395E+01	6.430E-03	1.395E+01	1.782E+00	1.780E+00	0.9988	
5.000E+01	1.282E+01	5.817E-03	1.283E+01	2.156E+00	2.154E+00	0.9988	
5.500E+01	1.188E+01	5.313E-03	1.189E+01	2.562E+00	2.559E+00	0.9988	
6.000E+01	1.109E+01	4.891E-03	1.110E+01	2.997E+00	2.994E+00	0.9988	
6.500E+01	1.042E+01	4.532E-03	1.042E+01	3.462E+00	3.458E+00	0.9989	
7.000E+01	9.834E+00	4.224E-03	9.838E+00	3.956E+00	3.952E+00	0.9989	
7.500E+01	9.322E+00	3.955E-03	9.326E+00	4.479E+00	4.474E+00	0.9989	
8.000E+01	8.870E+00	3.719E-03	8.874E+00	5.028E+00	5.023E+00	0.9989	
8.500E+01	8.468E+00	3.511E-03	8.472E+00	5.605E+00	5.599E+00	0.9989	
9.000E+01	8.109E+00	3.325E-03	8.112E+00	6.209E+00	6.202E+00	0.9989	
9.500E+01	7.785E+00	3.158E-03	7.788E+00	6.838E+00	6.830E+00	0.9989	
1.000E+02	7.492E+00	3.007E-03	7.495E+00	7.492E+00	7.484E+00	0.9989	
1.250E+02	6.361E+00	2.432E-03	6.363E+00	1.113E+01	1.112E+01	0.9990	
1.500E+02	5.591E+00	2.044E-03	5.593E+00	1.533E+01	1.532E+01	0.9990	
1.750E+02	5.033E+00	1.765E-03	5.035E+00	2.005E+01	2.003E+01	0.9990	
2.000E+02	4.610E+00	1.554E-03	4.611E+00	2.525E+01	2.523E+01	0.9990	
2.250E+02	4.278E+00	1.389E-03	4.280E+00	3.089E+01	3.086E+01	0.9991	
2.500E+02	4.012E+00	1.256E-03	4.013E+00	3.692E+01	3.689E+01	0.9991	
2.750E+02	3.793E+00	1.147E-03	3.794E+00	4.334E+01	4.330E+01	0.9991	
3.000E+02	3.610E+00	1.056E-03	3.611E+00	5.009E+01	5.005E+01	0.9991	
3.500E+02	3.323E+00	9.121E-04	3.323E+00	6.455E+01	6.450E+01	0.9991	
